max_utility,utility_type,dc2_total_surplus,scale_param,mix_param,dc1_total_surplus,max,sb_total_surplus,goods_num,min
0.9548776830681093,cav,0.8281064956044661,5.0,0.0,0.8281064956044661,1.0,0.9548776830681093,5,0.13225475126394262
1.0,random,0.9246025556961609,5.0,0.1,0.9246025556961609,1.0,1.0,5,0.11873034824186911
1.0,vex,1.0,5.0,0.1,1.0,1.0,1.0,5,0.11873034824186911
1.0,cav,0.8136914839650231,5.0,0.1,0.8136914839650231,1.0,1.0,5,0.11873034824186908
1.0,random,0.9214828097833244,5.0,0.5,0.7277282496362102,1.0,1.0,5,0.21962723502034898
1.0,vex,0.9999999999999999,5.0,0.5,0.9999999999999999,1.0,1.0,5,0.21962723502034895
1.0,cav,0.7985338066674678,5.0,0.5,0.7985338066674678,1.0,1.0,5,0.21962723502034898
1.0,random,0.9208659663165023,5.0,0.8,0.9208659663165023,1.0,1.0,5,0.20620348445958356
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,5,0.20620348445958356
1.0,cav,0.9255968863369487,5.0,0.8,0.9255968863369487,1.0,1.0,5,0.20620348445958359
1.0,random,1.0,1.0,0.0,1.0,1.0,1.0,10,0.6223276730182986
1.0,vex,1.0,1.0,0.0,1.0,1.0,1.0,10,0.37647410465426867
0.7918855182852046,cav,0.9840893865161466,1.0,0.0,0.9840893865161466,1.0,0.9919564614436693,10,0.5062388731998994
1.0,random,0.9711052277877305,1.0,0.1,1.0,1.0,1.0,10,0.8150177871012098
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,10,0.5747691150249061
0.801044247340131,cav,0.9845176935359656,1.0,0.1,0.9845176935359656,1.0,0.9708870954759309,10,0.6593712457993481
1.0,random,0.9841255964940697,1.0,0.5,0.9841255964940697,1.0,1.0,10,0.841269382767264
1.0,vex,1.0,1.0,0.5,1.0,1.0,1.0,10,0.6016155691122448
0.7481064688864599,cav,0.993948021910978,1.0,0.5,0.993948021910978,1.0,0.9315435636104414,10,0.7019660301492197
0.9953853966719172,random,1.0,1.0,0.8,1.0,1.0,0.9953853966719172,10,0.7595117382580976
1.0,vex,1.0,1.0,0.8,1.0,1.0,0.9169750050660748,10,0.384115448316113
0.652375487106102,cav,0.9854406607885383,1.0,0.8,0.9854406607885383,1.0,0.9854406607885383,10,0.5982120155941009
1.0,random,1.0,1.5,0.0,1.0,1.0,1.0,10,0.5703292056580734
1.0,vex,1.0,1.5,0.0,1.0,1.0,1.0,10,0.4358852273972464
0.8814890987680697,cav,0.9719120918828278,1.5,0.0,0.9719120918828278,1.0,0.9511026288627861,10,0.502738977496644
0.9317498489745133,random,1.0,1.5,0.1,1.0,1.0,0.9317498489745133,10,0.8092520895611517
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,10,0.567719978295302
0.719872761015486,cav,1.0,1.5,0.1,1.0,1.0,0.9198702479228011,10,0.6888133872436049
0.9942206215505457,random,0.9487086554093979,1.5,0.5,0.9999999999999999,1.0,0.9942206215505457,10,0.6916792220897922
1.0,vex,1.0000000000000002,1.5,0.5,1.0000000000000002,1.0,0.9999999999999999,10,0.5072821493215303
0.8414549258651447,cav,0.9912746614128749,1.5,0.5,0.9912746614128749,1.0,0.9242180517089017,10,0.5854001374849148
1.0,random,0.9781599587787524,1.5,0.8,0.9781599587787524,1.0,1.0,10,0.6488911489429305
1.0,vex,0.9999999999999999,1.5,0.8,0.9999999999999999,1.0,1.0,10,0.5773595605052639
0.9332436026996062,cav,0.9654901575731415,1.5,0.8,0.9654901575731415,1.0,0.9332436026996062,10,0.6055735135993873
1.0,random,0.9520701041663816,2.0,0.0,0.9520701041663816,1.0,1.0000000000000002,10,0.5353388308321416
1.0,vex,1.0,2.0,0.0,1.0,1.0,0.9999999999999999,10,0.4302849186614731
0.9049332245118159,cav,0.96807383264302,2.0,0.0,0.96807383264302,1.0,0.9527022371637408,10,0.48444589439131536
0.9992714039170438,random,0.7133306947876481,2.0,0.1,1.0,1.0,0.9992714039170438,10,0.36877091991157634
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,10,0.24032145365391494
0.8859606140636597,cav,0.9383201764167832,2.0,0.1,0.9383201764167832,1.0,0.8859606140636597,10,0.32695472858823427
1.0,random,0.8326424197759902,2.0,0.5,0.8326424197759902,1.0,1.0,10,0.487426889106052
1.0,vex,1.0,2.0,0.5,1.0,1.0,1.0,10,0.3604312274406606
0.8873148619953636,cav,0.9487539808224829,2.0,0.5,0.9487539808224829,1.0,0.9999999999999999,10,0.43250112283996583
1.0,random,1.0,2.0,0.8,1.0,1.0,1.0,10,0.42597186852619107
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,10,0.38491608009230566
0.918347330411846,cav,0.9443752658901418,2.0,0.8,0.9443752658901418,1.0,0.918347330411846,10,0.43513932417351514
0.9686654538429067,random,0.8048839996430213,5.0,0.0,0.8048839996430213,1.0,1.0,10,0.3096048816417967
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,10,0.2608429194400712
0.9444858505225876,cav,0.9443292755460102,5.0,0.0,0.9443292755460102,1.0,0.9871283623420299,10,0.30187659609756273
1.0,random,0.6728086667573802,5.0,0.1,0.6728086667573802,1.0,0.9999999999999999,10,0.20503258463607016
1.0,vex,0.9999999999999999,5.0,0.1,0.9999999999999999,1.0,1.0,10,0.20503258463607016
1.0,cav,0.8417002188842372,5.0,0.1,0.8417002188842372,1.0,1.0,10,0.20503258463607016
1.0,random,0.7003473394697668,5.0,0.5,0.7003473394697668,1.0,1.0,10,0.21976188334748012
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,10,0.21976188334748015
1.0,cav,0.7650791042217573,5.0,0.5,0.7650791042217573,1.0,1.0,10,0.2197618833474802
1.0,random,0.6265791131111719,5.0,0.8,0.6265791131111719,1.0,1.0,10,0.20117440647730978
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,10,0.19053679594959055
0.9894743571613522,cav,0.7883126249899209,5.0,0.8,0.7883126249899209,1.0,0.9894743571613522,10,0.1990569165264527
1.0,random,1.0000000000000002,1.0,0.0,1.0000000000000002,1.0,1.0,20,0.6606268307429928
1.0,vex,1.0000000000000002,1.0,0.0,1.0000000000000002,1.0,1.0,20,0.44437567882286316
0.8221986046395697,cav,0.9943683428642671,1.0,0.0,0.9943683428642671,1.0,0.9207692087865029,20,0.5431664584243499
0.9625733936549867,random,1.0,1.0,0.1,1.0,1.0,0.9625733936549867,20,0.8514703368187968
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,20,0.5080758291834722
0.6985625680544996,cav,1.0,1.0,0.1,1.0,1.0,0.8566378534112313,20,0.6563601879463258
0.8028872257173345,random,0.9948727804656188,1.0,0.5,0.980879453498353,1.0,0.841223741317708,20,0.791937676946803
1.0,vex,1.0,1.0,0.5,1.0,1.0,0.9863622829959102,20,0.5634381365542924
0.7027781505435503,cav,0.9984553090016917,1.0,0.5,0.9984553090016917,1.0,0.9646705333322494,20,0.6931938610097795
0.8651277389103329,random,0.9933135557880669,1.0,0.8,1.0000000000000002,1.0,0.8651277389103329,20,0.7995299706036652
1.0,vex,1.0,1.0,0.8,1.0,1.0,0.9941469447771122,20,0.4227426413876584
0.6363734640684396,cav,0.9989508592502979,1.0,0.8,0.9989508592502979,1.0,0.9338796720064053,20,0.6326487350408666
1.0,random,0.9575541155899454,1.5,0.0,0.9575541155899454,1.0,1.0,20,0.6266048870672472
1.0,vex,0.9999999999999999,1.5,0.0,0.9999999999999999,1.0,1.0,20,0.36918961824296903
0.7657718140871101,cav,0.9852294075871008,1.5,0.0,0.9852294075871008,1.0,0.9912582004072473,20,0.5169431896169357
1.0,random,1.0,1.5,0.1,0.7433305028708919,1.0,1.0,20,0.4366424941176063
1.0,vex,1.0000000000000002,1.5,0.1,1.0000000000000002,1.0,1.0,20,0.3375065487084803
0.8860121429371289,cav,0.9113141123588013,1.5,0.1,0.9113141123588013,1.0,0.9829423401726348,20,0.4130227575393859
0.9880916706643021,random,0.8893923560618037,1.5,0.5,0.8893923560618037,1.0,0.9880916706643021,20,0.7239053569400955
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,20,0.5555845313424185
0.8495850298059426,cav,0.9864904128278678,1.5,0.5,0.9864904128278678,1.0,0.8883709197953029,20,0.6224312708143266
0.9910592524083175,random,1.0,1.5,0.8,1.0,1.0,0.9910592524083175,20,0.6856713119604994
1.0,vex,1.0000000000000002,1.5,0.8,1.0000000000000002,1.0,1.0,20,0.43877235141663606
0.7980306648525111,cav,0.9910510492655008,1.5,0.8,0.9910510492655008,1.0,0.8381858776622848,20,0.5521231264674065
0.9597789991474681,random,1.0,2.0,0.0,1.0,1.0,1.0,20,0.6017692888229635
1.0,vex,1.0,2.0,0.0,1.0,1.0,1.0,20,0.33715076812973266
0.7752920145275286,cav,0.9937054403091384,2.0,0.0,0.9937054403091384,1.0,0.9357738409185926,20,0.4860982836952756
1.0,random,0.847568987587806,2.0,0.1,0.847568987587806,1.0,1.0,20,0.5832094515389921
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,20,0.4677622940705268
0.8965014553172778,cav,0.9654503899532625,2.0,0.1,0.9654503899532625,1.0,0.9295270973581523,20,0.5228481220594979
1.0,random,0.8236990212664356,2.0,0.5,0.8236990212664356,1.0,1.0,20,0.3928844481747135
1.0,vex,1.0,2.0,0.5,1.0,1.0,1.0,20,0.3317470624848874
0.9423850422063097,cav,0.9068156843148177,2.0,0.5,0.9068156843148177,1.0,0.9805852819250126,20,0.37024842727533
0.9693576089348432,random,0.9431886697702718,2.0,0.8,0.9431886697702718,1.0,0.9693576089348432,20,0.4772457832656766
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,20,0.2910578307975936
0.8324494228894362,cav,0.963492719652649,2.0,0.8,0.963492719652649,1.0,0.8996202134287029,20,0.4098415003854717
1.0,random,1.0,5.0,0.0,1.0,1.0,1.0,20,0.23971829004919024
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,20,0.1898168823315399
0.9524703868850604,cav,0.9010044026507614,5.0,0.0,0.9010044026507614,1.0,0.9926516059586387,20,0.22832457246657734
1.0,random,0.639308236407011,5.0,0.1,0.639308236407011,1.0,1.0,20,0.18428899151671918
1.0,vex,1.0,5.0,0.1,1.0,1.0,1.0,20,0.17267648130076307
0.9885207922018708,cav,0.8316415748540623,5.0,0.1,0.8316415748540623,1.0,0.9885207922018708,20,0.1821734998881911
1.0,random,0.6368968909671583,5.0,0.5,0.6368968909671583,1.0,1.0,20,0.1906752224208463
1.0,vex,0.9999999999999999,5.0,0.5,0.9999999999999999,1.0,1.0,20,0.19067522242084634
1.0,cav,0.778287546474882,5.0,0.5,0.778287546474882,1.0,1.0,20,0.19067522242084622
1.0,random,0.8689120113335723,5.0,0.8,0.8689120113335723,1.0,1.0,20,0.20644100929152842
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,20,0.19261392020248053
0.9863614917791633,cav,0.8298249022930123,5.0,0.8,0.8298249022930123,1.0,0.9863614917791633,20,0.20362546188918798
1.0,random,1.0,1.0,0.0,1.0,1.0,1.0,3,0.9198499913752831
1.0,vex,1.0,1.0,0.0,1.0,1.0,1.0,3,0.6681717997623864
0.7608403659476517,cav,1.0,1.0,0.0,1.0,1.0,1.0,3,0.7475317106994634
0.634665818135057,random,1.0000000000000002,1.0,0.1,1.0000000000000002,1.0,0.9746512784982724,3,0.5939943294524617
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,3,0.36028432767882224
0.634665818135057,cav,1.0000000000000002,1.0,0.1,1.0000000000000002,1.0,0.9746512784982724,3,0.5939943294524617
0.6469050946447606,random,1.0,1.0,0.5,1.0,1.0,1.0000000000000002,3,0.6119242433515164
1.0,vex,1.0000000000000002,1.0,0.5,1.0000000000000002,1.0,1.0,3,0.40010403402126493
0.6469050946447606,cav,1.0,1.0,0.5,1.0,1.0,1.0000000000000002,3,0.6119242433515164
1.0,random,1.0,1.0,0.8,1.0,1.0,1.0,3,0.5055594466272291
1.0,vex,1.0,1.0,0.8,1.0,1.0,1.0,3,0.5055594466272291
0.7166641799797753,cav,1.0,1.0,0.8,1.0,1.0,1.0,3,0.6456521662683569
0.9215912944397672,random,1.0,1.5,0.0,1.0,1.0,0.9215912944397672,3,0.8281039997517342
1.0,vex,1.0,1.5,0.0,1.0,1.0,1.0,3,0.7640865696819277
0.8814671197275501,cav,1.0,1.5,0.0,1.0,1.0,0.8814671197275501,3,0.7920500680724827
1.0,random,1.0,1.5,0.1,1.0,1.0,1.0,3,0.8645593451889486
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,3,0.7148241769242254
0.850476247414056,cav,1.0,1.5,0.1,1.0,1.0,0.850476247414056,3,0.7574647361373001
1.0,random,0.9285807824037273,1.5,0.5,0.9285807824037273,1.0,1.0,3,0.5929460319556247
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,3,0.5719899563714662
0.9794740674106202,cav,1.0000000000000002,1.5,0.5,1.0000000000000002,1.0,0.9794740674106202,3,0.5807752616745632
1.0,random,0.9591933973818162,1.5,0.8,0.9591933973818162,1.0,1.0,3,0.6206627088686066
1.0,vex,0.9999999999999999,1.5,0.8,0.9999999999999999,1.0,1.0,3,0.36119304716049117
0.7939849846353441,cav,1.0,1.5,0.8,1.0,1.0,1.0,3,0.4927968713647716
1.0,random,0.9376388352556311,2.0,0.0,0.9376388352556311,1.0,1.0,3,0.44874207914825237
1.0,vex,1.0,2.0,0.0,1.0,1.0,1.0,3,0.4411081458966749
0.9924239021735372,cav,1.0,2.0,0.0,1.0,1.0,0.9924239021735372,3,0.445342365257775
1.0,random,1.0,2.0,0.1,1.0,1.0,1.0,3,0.08364982041180016
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,3,0.08364982041180016
1.0,cav,0.921395932678189,2.0,0.1,0.921395932678189,1.0,1.0,3,0.08364982041180018
0.9485438185568772,random,0.9999999999999999,2.0,0.5,0.9999999999999999,1.0,0.9485438185568773,3,0.5323151294644968
1.0,vex,1.0000000000000002,2.0,0.5,1.0000000000000002,1.0,1.0000000000000002,3,0.5069443694788469
0.9485438185568772,cav,0.9999999999999999,2.0,0.5,0.9999999999999999,1.0,0.9485438185568773,3,0.5323151294644968
1.0,random,1.0,2.0,0.8,1.0,1.0,1.0,3,0.3052320936739436
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,3,0.2657544963919985
0.9620216949502595,cav,1.0,2.0,0.8,1.0,1.0,0.9620216949502595,3,0.2936398961094236
1.0,random,0.9999999999999999,5.0,0.0,0.9999999999999999,1.0,1.0,3,0.1742647554906772
1.0,vex,0.9999999999999999,5.0,0.0,0.9999999999999999,1.0,1.0,3,0.1742647554906772
1.0,cav,0.8831497313915153,5.0,0.0,0.8831497313915153,1.0,1.0,3,0.17426475549067716
1.0,random,0.879052271025499,5.0,0.1,0.879052271025499,1.0,1.0,3,0.15631166904939178
1.0,vex,1.0,5.0,0.1,1.0,1.0,1.0,3,0.15631166904939178
1.0,cav,0.8790522710254993,5.0,0.1,0.8790522710254993,1.0,1.0,3,0.1563116690493918
1.0,random,1.0,5.0,0.5,1.0,1.0,1.0,3,0.23025460419354885
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,3,0.23025460419354885
1.0,cav,0.9277819264260591,5.0,0.5,0.9277819264260591,1.0,1.0,3,0.23025460419354885
1.0,random,1.0,5.0,0.8,1.0,1.0,1.0,3,0.21091510054444132
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,3,0.21091510054444132
1.0,cav,0.9691595639758643,5.0,0.8,0.9691595639758643,1.0,1.0,3,0.21091510054444132
0.7285463128317814,random,0.9005119203990403,1.0,0.0,1.0,1.0,1.0,5,0.6542329525245788
1.0,vex,1.0,1.0,0.0,1.0,1.0,0.8979977538856048,5,0.41382477826084907
0.6737759118535727,cav,1.0000000000000002,1.0,0.0,1.0000000000000002,1.0,1.0000000000000002,5,0.6050492554667335
1.0,random,1.0,1.0,0.1,1.0,1.0,1.0,5,0.6230313377906661
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,5,0.5361764284345335
0.704364112952434,cav,1.0,1.0,0.1,1.0,1.0,1.0,5,0.6732993214478604
0.7410763640531967,random,1.0,1.0,0.5,1.0,1.0,0.7410763640531967,5,0.7107541128618662
1.0,vex,1.0,1.0,0.5,1.0,1.0,1.0,5,0.4154154486553321
0.6478076677512675,cav,1.0,1.0,0.5,1.0,1.0,1.0,5,0.6213016451899895
0.8284668301813247,random,1.0,1.0,0.8,1.0,1.0,0.8284668301813247,5,0.76212095915319
1.0,vex,1.0,1.0,0.8,1.0,1.0,0.9456401840461246,5,0.5914510519249397
0.7384492876808223,cav,1.0000000000000002,1.0,0.8,1.0000000000000002,1.0,0.9856650860432365,5,0.6983073203112224
1.0,random,1.0,1.5,0.0,1.0,1.0,1.0,5,0.4726658199302503
1.0,vex,1.0,1.5,0.0,1.0,1.0,0.9999999999999999,5,0.4503753674046228
0.9781955779098226,cav,0.9316870045419363,1.5,0.0,0.9316870045419363,1.0,0.9781955779098226,5,0.46235961488489113
1.0,random,0.9999999999999999,1.5,0.1,0.9999999999999999,1.0,1.0,5,0.4439151333844841
1.0,vex,0.9999999999999999,1.5,0.1,0.9999999999999999,1.0,1.0,5,0.3464900065726572
0.9112238963446551,cav,0.934660816837293,1.5,0.1,0.934660816837293,1.0,0.9112238963446551,5,0.4045060774889667
1.0,random,1.0,1.5,0.5,1.0,1.0,1.0,5,0.6542309457779903
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,5,0.6542309457779903
0.9590969085072302,cav,0.9677972593588903,1.5,0.5,0.9677972593588903,1.0,0.9590969085072302,5,0.6683739690382016
1.0,random,1.0,1.5,0.8,1.0,1.0,1.0,5,0.4064596067277335
1.0,vex,1.0,1.5,0.8,1.0,1.0,1.0,5,0.2780306419429179
0.8588160372019576,cav,0.9818875287332178,1.5,0.8,0.9818875287332178,1.0,0.8588160372019576,5,0.3799611369321755
0.9114178503403294,random,1.0,2.0,0.0,1.0,1.0,0.9114178503403294,5,0.40422811656359764
1.0,vex,1.0,2.0,0.0,1.0,1.0,1.0,5,0.3176006704522757
0.8881664982183021,cav,0.9980165484017637,2.0,0.0,0.9980165484017637,1.0,0.8881664982183021,5,0.3939157770890805
1.0,random,0.9999999999999999,2.0,0.1,0.9999999999999999,1.0,1.0,5,0.29841826708861247
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,5,0.2984182670886124
0.8870529055055331,cav,0.9964285981911474,2.0,0.1,0.9964285981911474,1.0,1.0,5,0.3776598853713467
1.0,random,0.9136183181698823,2.0,0.5,0.9136183181698823,1.0,1.0,5,0.3791785449047228
1.0,vex,1.0,2.0,0.5,1.0,1.0,1.0,5,0.26927381855986404
0.9009782337743552,cav,0.934147207393959,2.0,0.5,0.934147207393959,1.0,0.9009782337743552,5,0.3416316156733872
0.8970094297484279,random,0.9999999999999999,2.0,0.8,0.9999999999999999,1.0,0.8970094297484279,5,0.4182105670949934
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,5,0.2522285371649213
0.823723854679483,cav,1.0,2.0,0.8,1.0,1.0,0.823723854679483,5,0.3840428082141733
1.0,random,0.7449736453901867,5.0,0.0,0.7449736453901867,1.0,1.0,5,0.12907475961916898
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,5,0.129074759619169
1.0,cav,0.8730986303786392,5.0,0.0,0.8730986303786392,1.0,1.0,5,0.12907475961916898
1.0,random,1.0,5.0,0.1,1.0,1.0,1.0,5,0.1940385260094342
1.0,vex,1.0,5.0,0.1,1.0,1.0,1.0,5,0.18697859782910536
0.992989564987373,cav,0.8170173202058089,5.0,0.1,0.8170173202058089,1.0,0.992989564987373,5,0.1926782315328991
1.0,random,0.8866628460151235,5.0,0.5,0.8866628460151235,1.0,1.0,5,0.20809443190068114
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,5,0.20809443190068116
1.0,cav,0.8596862406514573,5.0,0.5,0.8596862406514573,1.0,1.0,5,0.20809443190068114
1.0,random,0.933908966159584,5.0,0.8,0.933908966159584,1.0,1.0000000000000002,5,0.1896697620152028
1.0,vex,1.0000000000000002,5.0,0.8,1.0000000000000002,1.0,1.0,5,0.18966976201520286
1.0,cav,0.8848898876218741,5.0,0.8,0.8848898876218741,1.0,1.0,5,0.18966976201520283
1.0,random,0.9949923603914002,1.0,0.0,0.9949923603914002,1.0,1.0,10,0.7529652540019164
1.0,vex,1.0000000000000002,1.0,0.0,1.0000000000000002,1.0,1.0,10,0.5493689139427217
0.8308433373524702,cav,1.0,1.0,0.0,1.0,1.0,0.8308433373524702,10,0.6255961645454026
1.0,random,0.9994502954418699,1.0,0.1,0.9994502954418699,1.0,0.9994502954418699,10,0.7418355195876126
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,10,0.5164489149397147
0.7430478920229641,cav,1.0,1.0,0.1,1.0,1.0,0.953539595052682,10,0.6406983855605379
0.9825435017682458,random,1.0,1.0,0.5,0.9825435017682458,1.0,0.9825435017682458,10,0.6382247528581165
1.0,vex,1.0,1.0,0.5,1.0,1.0,1.0,10,0.568351663682316
0.8315814818505565,cav,0.9927417759111152,1.0,0.5,0.9927417759111152,1.0,0.8315814818505565,10,0.6410492368466132
0.9158247036118159,random,1.0,1.0,0.8,1.0,1.0,0.9158247036118159,10,0.8534437909095527
1.0,vex,1.0,1.0,0.8,1.0,1.0,0.9955241948131406,10,0.5770385439765603
0.7049771701322676,cav,1.0,1.0,0.8,1.0,1.0,0.9507050040027353,10,0.7018218296575719
0.792904903169765,random,1.0,1.5,0.0,1.0,1.0,1.0,10,0.6945323864334949
1.0,vex,1.0,1.5,0.0,1.0,1.0,1.0,10,0.4669665079204188
0.7097395681954242,cav,0.9988189774496122,1.5,0.0,0.9988189774496122,1.0,1.0,10,0.6216850394977387
1.0,random,1.0,1.5,0.1,1.0,1.0,1.0,10,0.5717772392124902
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,10,0.39096222813039866
0.8385181417417236,cav,0.9568316736958004,1.5,0.1,0.9568316736958004,1.0,0.9751119459853144,10,0.4893107792813821
0.9795649566012175,random,1.0,1.5,0.5,1.0,1.0,0.9795649566012175,10,0.6909110231985041
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0000000000000002,10,0.5551151122782565
0.8694070270691057,cav,0.9659738791763319,1.5,0.5,0.9659738791763319,1.0,0.8694070270691057,10,0.6132139523778661
0.9210886904532353,random,1.0,1.5,0.8,1.0,1.0,1.0,10,0.634824964526418
1.0,vex,1.0,1.5,0.8,1.0,1.0,1.0,10,0.3883124240947707
0.7686991094669409,cav,0.98674814935762,1.5,0.8,0.98674814935762,1.0,0.8554004411135553,10,0.5297963051296585
1.0,random,1.0,2.0,0.0,1.0,1.0,1.0,10,0.4581602539238543
1.0,vex,1.0,2.0,0.0,1.0,1.0,1.0,10,0.33459527680646195
0.8900241822823551,cav,0.9583002908471683,2.0,0.0,0.9583002908471683,1.0,0.9587442992064829,10,0.40777370535285457
1.0,random,1.0000000000000002,2.0,0.1,1.0000000000000002,1.0,1.0,10,0.5168898525828003
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,10,0.4048391443785572
0.8992395694031036,cav,0.982451094370063,2.0,0.1,0.982451094370063,1.0,0.9445551646384219,10,0.4648078084653911
1.0,random,0.9681230222000247,2.0,0.5,0.9681230222000247,1.0,1.0,10,0.47794561590046436
1.0,vex,1.0,2.0,0.5,1.0,1.0,1.0,10,0.3076490543037006
0.8544842673344186,cav,0.9444303816359996,2.0,0.5,0.9444303816359996,1.0,0.9956239372299003,10,0.40839700942840573
0.9981015240895783,random,0.9918704974738998,2.0,0.8,0.9918704974738998,1.0,0.9981015240895783,10,0.495841672769171
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,10,0.322516946370427
0.8515944562004805,cav,0.9737951687654037,2.0,0.8,0.9737951687654037,1.0,0.9740158620785314,10,0.42305918735928305
1.0,random,1.0,5.0,0.0,1.0,1.0,1.0,10,0.2874756508054462
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,10,0.2562797218062276
0.9665527251994173,cav,0.8610185796812114,5.0,0.0,0.8610185796812114,1.0,0.9984231196112192,10,0.2811551383257406
1.0,random,0.7259815524724927,5.0,0.1,0.7259815524724927,1.0,1.0,10,0.22218007920331018
1.0,vex,0.9999999999999999,5.0,0.1,0.9999999999999999,1.0,1.0,10,0.2096930061038916
0.9856683352899527,cav,0.8379330470246223,5.0,0.1,0.8379330470246223,1.0,0.9856683352899527,10,0.22101942095841615
1.0,random,0.8083315914027855,5.0,0.5,0.8083315914027855,1.0,1.0,10,0.24941785857159632
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,10,0.24930045067069329
0.999882605882094,cav,0.8470530849651704,5.0,0.5,0.8470530849651704,1.0,0.999882605882094,10,0.2493885783820993
1.0,random,1.0,5.0,0.8,1.0,1.0,1.0,10,0.20008983632547728
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,10,0.19512229782899085
0.9950570159669851,cav,0.7953246666077033,5.0,0.8,0.7953246666077033,1.0,0.9950570159669851,10,0.19910079545935191
0.8856812887470245,random,0.9577524687791416,1.0,0.0,0.9577524687791416,1.0,0.8856812887470245,20,0.795882338287002
1.0,vex,1.0,1.0,0.0,1.0,1.0,1.0,20,0.5203764783458353
0.6949295122285869,cav,0.9998912969481051,1.0,0.0,0.9998912969481051,1.0,0.9517851326077369,20,0.6666954600435141
1.0,random,0.9939811807936746,1.0,0.1,0.9939811807936746,1.0,1.0,20,0.7822779533604025
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,20,0.39357082607038496
0.7200942375455672,cav,0.9988472770724321,1.0,0.1,0.9988472770724321,1.0,0.9059109135371942,20,0.5633138463737656
0.9052394386102532,random,0.9815162240858616,1.0,0.5,0.9776157176908028,1.0,0.9119433353883469,20,0.8479106307959289
1.0,vex,1.0,1.0,0.5,1.0,1.0,1.0,20,0.558109804528656
0.7253945084233684,cav,1.0,1.0,0.5,1.0,1.0,0.8767259441353769,20,0.6794552788789583
1.0,random,1.0,1.0,0.8,1.0,1.0,0.9984758334564632,20,0.7895429922385411
1.0,vex,1.0,1.0,0.8,1.0,1.0,0.9984758334564636,20,0.5561464397546809
0.6933229013890297,cav,1.0,1.0,0.8,1.0,1.0,0.9321527552520746,20,0.6922661618188648
1.0,random,0.8874600222711143,1.5,0.0,0.9294061389493883,1.0,1.0,20,0.7488035340041826
1.0,vex,1.0000000000000002,1.5,0.0,1.0000000000000002,1.0,1.0,20,0.4669965626085061
0.7793600021896756,cav,0.9974556889859235,1.5,0.0,0.9974556889859235,1.0,0.9125825224021871,20,0.5845984398674607
0.962192351051575,random,1.0,1.5,0.1,1.0,1.0,0.962192351051575,20,0.5740941343458809
1.0,vex,1.0,1.5,0.1,1.0,1.0,0.9999999999999999,20,0.33567169890001874
0.7753987687426911,cav,0.9794893626670131,1.5,0.1,0.9794893626670131,1.0,0.9539912041432084,20,0.4848806532861509
0.985688401053605,random,0.8608094099579628,1.5,0.5,0.8608094099579628,1.0,0.985688401053605,20,0.639297990466062
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,20,0.46395606258718314
0.8441495996120089,cav,0.991356365299941,1.5,0.5,0.991356365299941,1.0,0.8871096232177091,20,0.547498724858526
0.9163853520034166,random,0.9324957089318535,1.5,0.8,0.9324957089318535,1.0,0.9163853520034168,20,0.6117999653201694
1.0,vex,1.0000000000000002,1.5,0.8,1.0000000000000002,1.0,1.0,20,0.35086395754220523
0.7594403721555111,cav,0.9814964045371672,1.5,0.8,0.9814964045371672,1.0,0.9319859846832507,20,0.5070198823362969
