utility_type,mix_param,dc_gr_sum,goods_num,scale_param,sb_gr_sum,max,min,familiar_share_gr_sum
random-cav,0.8,0.86055484036007,17,1,0.7632563311732851,1.0,0.716424465213517,0.7404320668579844
cav-vex,0.8,0.9657975444209258,17,1,0.9665618233997941,1.0,0.9116264186568994,0.9421752971086769
random-cav,0.0,0.7656444651649412,17,5,0.6639148705766007,1.0,0.2862356769505116,0.6355864157881846
cav-vex,0.0,0.5392595628490459,17,5,0.6206884749924344,1.0,0.290613137707494,0.645306568853747
random-cav,0.8,0.6911110887129436,17,5,0.615244742685142,1.0,0.20769995905334174,0.6038499795266709
cav-vex,0.8,0.5455003164506594,17,5,0.5964582339201213,1.0,0.20769995905334174,0.6038499795266709
random-cav,0.0,0.8758029506585847,18,1,0.8537032057475058,1.0,0.7631147193700916,0.8223026061811023
cav-vex,0.0,0.9239547036575819,18,1,0.9062357359360559,1.0,0.8447898387929771,0.9062582443841677
random-cav,0.8,0.8771155788096187,18,1,0.7712381278819642,1.0,0.7238012850800061,0.7547743229472668
cav-vex,0.8,0.9679617233517986,18,1,0.9682960722607376,1.0,0.9054783111790685,0.9442257058000003
random-cav,0.0,0.709397035579638,18,5,0.6265741109555766,1.0,0.20489843001587504,0.5969339924732315
cav-vex,0.0,0.523941329911837,18,5,0.578149603909151,1.0,0.20718375908978928,0.6035918795448947
random-cav,0.8,0.6783815218508794,18,5,0.6109812864848801,1.0,0.18686265147718045,0.5934313257385903
cav-vex,0.8,0.5224974147159726,18,5,0.5847197476359243,1.0,0.18686265147718048,0.5934313257385903
random-cav,0.0,0.8858855887073033,19,1,0.8024562427577874,1.0,0.7237879036692704,0.767290530498733
cav-vex,0.0,0.9020254908778087,19,1,0.9215003010328405,1.0,0.7891800638680255,0.9463455920461679
random-cav,0.8,0.897526524744059,19,1,0.8120045061170272,1.0,0.7960318698970253,0.8143742840012238
cav-vex,0.8,0.968074492093808,19,1,0.9596290984809683,1.0,0.929920510086509,0.9397951448749382
random-cav,0.0,0.6928959109001519,19,5,0.6163935007823689,1.0,0.2075418295565754,0.5997858525875653
cav-vex,0.0,0.5512773735432506,19,5,0.5982962720304165,1.0,0.2092092533273435,0.6046046266636718
random-cav,0.8,0.6940410120742365,19,5,0.6256608454997563,1.0,0.19602662552114802,0.5947640254775428
cav-vex,0.8,0.5168580244889897,19,5,0.5801672842992539,1.0,0.19730885180716104,0.5986544259035805
random-cav,0.0,0.8648501322039162,20,1,0.7941214938561408,1.0,0.7545778812392978,0.764195441669398
cav-vex,0.0,0.9708728721707041,20,1,0.9725135181773159,1.0,0.950468344732422,0.9875712085426247
random-cav,0.8,0.8659309152244397,20,1,0.7664306930463499,1.0,0.7374353065535806,0.748957981597603
cav-vex,0.8,0.9735591935307385,20,1,0.9666903280549434,1.0,0.9342146733603083,0.9488120922888882
random-cav,0.0,0.6834944326528809,20,5,0.6089482388742127,1.0,0.20142147743075522,0.6007107387153776
cav-vex,0.0,0.5378557899007997,20,5,0.595317260063029,1.0,0.20142147743075517,0.6007107387153776
random-cav,0.8,0.6966427303609599,20,5,0.6210228082855709,1.0,0.21225507884113615,0.6059123414907185
cav-vex,0.8,0.5423808671749291,20,5,0.5973738552434692,1.0,0.2123464718834565,0.6061732359417283
random-cav,0.0,0.7599870051760761,3,1,0.7881761048318573,1.0,0.5763522096637147,0.7881761048318573
cav-vex,0.0,0.8311614706548701,3,1,0.7948900705525452,1.0,0.5763522096637147,0.7881761048318573
random-cav,0.8,0.9144727079827724,3,1,0.8553151621896442,1.0,0.8538648499141309,0.8553151621896441
cav-vex,0.8,0.9662113853234121,3,1,0.945131185135184,1.0,0.9435285766227116,0.9451311851351839
random-cav,0.0,0.7002905775866096,3,5,0.6187415387809194,1.0,0.2374830775618388,0.6187415387809194
cav-vex,0.0,0.5371924999752293,3,5,0.6187415387809194,1.0,0.23748307756183884,0.6187415387809194
random-cav,0.8,0.5909044784887034,3,5,0.5571669651588786,1.0,0.10922622538000083,0.5546131126900005
cav-vex,0.8,0.5351673406498954,3,5,0.5571669651588786,1.0,0.10922622538000083,0.5546131126900005
random-cav,0.0,0.8060627961903704,4,1,0.7901788997439984,1.0,0.5510642762027734,0.7755321381013867
cav-vex,0.0,0.7492644913367779,4,1,0.7608853764587751,1.0,0.5510642762027734,0.7755321381013867
random-cav,0.8,0.8692392301181889,4,1,0.8089861328880843,1.0,0.7379397775131838,0.7467390771517688
cav-vex,0.8,0.9662975153248778,4,1,0.9607930281202779,1.0,0.9216056725630692,0.9325950306497556
random-cav,0.0,0.744637246518061,4,5,0.6510178290106597,1.0,0.27184626660650857,0.6359231333032543
cav-vex,0.0,0.5652665917651774,4,5,0.6262314581682357,1.0,0.27184626660650857,0.6359231333032543
random-cav,0.8,0.6710558438024841,4,5,0.6028750238152372,1.0,0.20575004763047441,0.6028750238152372
cav-vex,0.8,0.55342140519781,4,5,0.6028750238152372,1.0,0.20575004763047441,0.6028750238152372
random-cav,0.0,0.8044254818545097,5,1,0.7215547982408403,1.0,0.5784162742729209,0.7097696299792314
cav-vex,0.0,0.8435980330682941,5,1,0.859886742666916,1.0,0.687671463170743,0.8438357315853715
random-cav,0.8,0.9671623544302078,5,1,0.9673132847060568,1.0,0.9346265694121138,0.9673132847060568
cav-vex,0.8,0.9761787184315123,5,1,0.9673132847060569,1.0,0.9346265694121139,0.9673132847060569
random-cav,0.0,0.7002804575548546,5,5,0.6206174183806328,1.0,0.24317957798457523,0.6215897889922876
cav-vex,0.0,0.5539480966991245,5,5,0.6264075656310607,1.0,0.2431795779845753,0.6215897889922876
random-cav,0.8,0.6504600729450093,5,5,0.6068285729952348,1.0,0.21365714599046967,0.6068285729952348
cav-vex,0.8,0.5756772757308821,5,5,0.6068285729952348,1.0,0.21365714599046967,0.6068285729952348
random-cav,0.0,0.8410950084296942,6,1,0.7015547301129856,1.0,0.4833525528503635,0.6821900168593883
cav-vex,0.0,0.8193409980735373,6,1,0.8041085270296,1.0,0.5486236960212993,0.7743118480106497
random-cav,0.8,0.8125284845300119,6,1,0.6926716397127962,1.0,0.6554634602024032,0.67559033508235
cav-vex,0.8,0.9541396834641713,6,1,0.9576184697256629,1.0,0.8940461743141571,0.9214990478606999
random-cav,0.0,0.6651957027362368,6,5,0.5633825664586422,1.0,0.1274052794798476,0.5637026397399238
cav-vex,0.0,0.46552960816836225,6,5,0.5640227130212054,1.0,0.1274052794798476,0.5637026397399238
random-cav,0.8,0.660255792818456,6,5,0.5940365227519516,1.0,0.19109024482907508,0.5955451224145375
cav-vex,0.8,0.5411621419169254,6,5,0.5970537220771236,1.0,0.19109024482907513,0.5955451224145375
random-cav,0.0,0.7956718504741216,7,1,0.7585105318591726,1.0,0.5640288945246693,0.6885077015305261
cav-vex,0.0,0.826548918486415,7,1,0.8414158008616749,1.0,0.6937739908379155,0.8468869954189577
random-cav,0.8,0.8990581104291971,7,1,0.9056127071871284,1.0,0.8903203719229371,0.8973435060029031
cav-vex,0.8,0.9803163703297069,7,1,0.9691461233972656,1.0,0.9618992684806976,0.9663035812106057
random-cav,0.0,0.699786568177171,7,5,0.6276873960897067,1.0,0.21528646763071388,0.5835912607651267
cav-vex,0.0,0.531453021107468,7,5,0.5745729618602968,1.0,0.21797556776368504,0.613082970955059
random-cav,0.8,0.6927800400018538,7,5,0.6218748830984401,1.0,0.21616538947565378,0.5946886556177985
cav-vex,0.8,0.546039202403999,7,5,0.5891304042633222,1.0,0.22211543513024712,0.6110577175651235
random-cav,0.0,0.8632248011011129,8,1,0.8372927009854576,1.0,0.6268573619908934,0.8134286809954467
cav-vex,0.0,0.8029682812500266,8,1,0.8128996472763409,1.0,0.6268573619908934,0.8134286809954466
random-cav,0.8,0.9313685798921436,8,1,0.8505655412629741,1.0,0.8430461970745872,0.8450036821636013
cav-vex,0.8,0.9917039080686582,8,1,0.9824379512038285,1.0,0.9795959785235496,0.9834078161373163
random-cav,0.0,0.699641699492232,8,5,0.6066348691283477,1.0,0.20199014935912324,0.6009950746795616
cav-vex,0.0,0.5342743870310828,8,5,0.6116055897822793,1.0,0.20199014935912332,0.6009950746795616
random-cav,0.8,0.7390444429553572,8,5,0.6462027207693292,1.0,0.21484873313561717,0.6074243665678086
cav-vex,0.8,0.5064011881350016,8,5,0.5732102531132911,1.0,0.21484873313561723,0.6074243665678086
random-cav,0.0,0.923073459192426,9,1,0.9198166145806492,1.0,0.8000717012820885,0.888451725031684
cav-vex,0.0,0.9121224247471728,9,1,0.8995255933778361,1.0,0.8094437819904055,0.8995250573646367
random-cav,0.8,0.854087414789971,9,1,0.7930541153460476,1.0,0.7702865527428695,0.7815055760434555
cav-vex,0.8,0.9711164929550437,9,1,0.9790306448645569,1.0,0.9352328164144383,0.9488542391453225
random-cav,0.0,0.7057944692801723,9,5,0.6101586509557555,1.0,0.18031963888499816,0.5901598194424991
cav-vex,0.0,0.5175667711265246,9,5,0.5798657304708792,1.0,0.18031963888499813,0.5901598194424991
random-cav,0.8,0.66554128093038,9,5,0.617211701448305,1.0,0.21643073740837435,0.6082153687041872
cav-vex,0.8,0.5571177282896991,9,5,0.6016230379554418,1.0,0.21643073740837435,0.6082153687041871
random-cav,0.0,0.9100064892626615,10,1,0.8515508601250703,1.0,0.8349651541657653,0.850709873970247
cav-vex,0.0,0.9688944853345364,10,1,0.9824556983639933,1.0,0.9418070368828534,0.9818285690703197
random-cav,0.8,0.877146849969659,10,1,0.8175930950113405,1.0,0.8076677515874366,0.8319022512662915
cav-vex,0.8,0.9668505797154179,10,1,0.9633336007755527,1.0,0.9393278189132411,0.9414808912427517
random-cav,0.0,0.6103773088511827,10,5,0.5683500959162938,1.0,0.13285447175843326,0.5664272358792166
cav-vex,0.0,0.5262053681547774,10,5,0.5664460241086016,1.0,0.13285447175843326,0.5664272358792166
random-cav,0.8,0.6891000183717236,10,5,0.6199619402989001,1.0,0.19063921717745247,0.5953196085887262
cav-vex,0.8,0.5152652173328865,10,5,0.5754700233566906,1.0,0.19063921717745247,0.5953196085887262
random-cav,0.0,0.8836566617267868,11,1,0.8276771424636736,1.0,0.8061142561204991,0.8158596947734972
cav-vex,0.0,0.9378375435369981,11,1,0.9232014503406185,1.0,0.8755324356566594,0.8776202281039971
random-cav,0.8,0.8829277378648223,11,1,0.8100327304731197,1.0,0.7703990595157302,0.8026849856666869
cav-vex,0.8,0.961081036315941,11,1,0.959231894308777,1.0,0.906001364429031,0.9439701194311579
random-cav,0.0,0.6640310150263556,11,5,0.5886926149837698,1.0,0.16321054534465393,0.575921712263028
cav-vex,0.0,0.5256654223267709,11,5,0.5750670153333605,1.0,0.16508711047501665,0.5825435552375082
random-cav,0.8,0.698101846158641,11,5,0.6066194674537907,1.0,0.2058651898238485,0.6029325949119242
cav-vex,0.8,0.5290349118959644,11,5,0.6008235401115712,1.0,0.20586518982384852,0.6029325949119243
random-cav,0.0,0.8967827763925145,12,1,0.8583299911447657,1.0,0.8139950293045143,0.8382347747770444
cav-vex,0.0,0.9699909402517097,12,1,0.9636682897719613,1.0,0.9380870315479162,0.9660220803592475
random-cav,0.8,0.8858662708791404,12,1,0.7817071895509338,1.0,0.7563866963357841,0.7731861841787222
cav-vex,0.8,0.9533651545363724,12,1,0.9630855678030639,1.0,0.9138663248738156,0.9341634642724342
random-cav,0.0,0.6989054447746106,12,5,0.5976507896575483,1.0,0.12192130830091812,0.5547500741008009
cav-vex,0.0,0.4495296515870617,12,5,0.5277790094107603,1.0,0.12345475963537172,0.5617273798176858
random-cav,0.8,0.6762424826397604,12,5,0.6007973621117804,1.0,0.19246896290812524,0.5962344814540627
cav-vex,0.8,0.5308371277965191,12,5,0.5939251882691888,1.0,0.19246896290812524,0.5962344814540625
random-cav,0.0,0.8836094672167525,13,1,0.8235973889717797,1.0,0.776540684664997,0.800366226016829
cav-vex,0.0,0.9262615140111615,13,1,0.9429056365643917,1.0,0.8775758716975227,0.9710922356966776
random-cav,0.8,0.864892269901018,13,1,0.7908427234599734,1.0,0.7790262615607709,0.7885926837247504
cav-vex,0.8,0.974688952670911,13,1,0.9791030028252949,1.0,0.967358397978753,0.9724943804614768
random-cav,0.0,0.7315888102791753,13,5,0.6357544009178023,1.0,0.18718110490010417,0.5935905524500521
cav-vex,0.0,0.4720053832138527,13,5,0.561111212584671,1.0,0.18718110490010414,0.5935905524500521
random-cav,0.8,0.6829061393740756,13,5,0.6114227532417985,1.0,0.20656898342796287,0.6032844917139814
cav-vex,0.8,0.5500178003613038,13,5,0.5985039260409846,1.0,0.20656898342796287,0.6032844917139814
random-cav,0.0,0.8647220493044857,14,1,0.7760730267255169,1.0,0.7331953061896929,0.75265050918167
cav-vex,0.0,0.9464051841879393,14,1,0.954225351128422,1.0,0.9003400266105023,0.9242303841068413
random-cav,0.8,0.8859310208696622,14,1,0.803727731439991,1.0,0.7818267312191154,0.79941090751203
cav-vex,0.8,0.9654282799014193,14,1,0.9591562926759416,1.0,0.9277732413310777,0.9443044167412377
random-cav,0.0,0.6963322956883751,14,5,0.6387875555565923,1.0,0.2069915921000069,0.5918206734850316
cav-vex,0.0,0.5123856835695751,14,5,0.5636431160248803,1.0,0.21002833699594645,0.6059702268227913
random-cav,0.8,0.7264193940354007,14,5,0.6105823374113026,1.0,0.1886526684902787,0.5943263342451394
cav-vex,0.8,0.49646275313020016,14,5,0.5882977220275325,1.0,0.18865266849027873,0.5943263342451393
random-cav,0.0,0.8863407625333567,15,1,0.8260267293311643,1.0,0.80125348136289,0.8015521110300722
cav-vex,0.0,0.9774759464842316,15,1,0.9772416176676888,1.0,0.9571465978671301,0.9736798934455824
random-cav,0.8,0.9253768186034511,15,1,0.8563141704222289,1.0,0.8081415139000778,0.8563141704222289
cav-vex,0.8,0.9546882399018192,15,1,0.9495336424407521,1.0,0.8887053558127607,0.9416803572433362
random-cav,0.0,0.6572413395585025,15,5,0.5691022221145058,1.0,0.12552447801167135,0.5627622390058357
cav-vex,0.0,0.4758229476634834,15,5,0.5601037419340402,1.0,0.12552447801167135,0.5627622390058357
random-cav,0.8,0.6987091988358993,15,5,0.6084414749817723,1.0,0.19055224133016796,0.5911802150433013
cav-vex,0.8,0.5248313066606576,15,5,0.5930449112730725,1.0,0.1921261020934797,0.5960630510467398
random-cav,0.0,0.871964632818992,16,1,0.814127613042772,1.0,0.7816824481604238,0.7938380476651623
cav-vex,0.0,0.9693103967851175,16,1,0.9514816392773714,1.0,0.9249223974305331,0.9409241493394747
random-cav,0.8,0.8767159103820723,16,1,0.8231349351324271,1.0,0.8140780187751712,0.8201334019641753
cav-vex,0.8,0.9719719205604328,16,1,0.9624310378443663,1.0,0.9398422883076079,0.946833147981593
random-cav,0.0,0.7395702722942444,16,5,0.6441579864346069,1.0,0.21111068392420632,0.5941957892362947
cav-vex,0.0,0.48717045747092963,16,5,0.5641005969038441,1.0,0.2120608013212758,0.6080092147006332
random-cav,0.8,0.7005634948556397,16,5,0.6230019609411501,1.0,0.20596014191073714,0.6029800709553685
cav-vex,0.8,0.5244904986298629,16,5,0.5906299683218483,1.0,0.20596014191073717,0.6029800709553687
random-cav,0.0,0.8433433286651586,17,1,0.7820220878845429,1.0,0.5964746145109892,0.7339589729981889
cav-vex,0.0,0.8093021897905883,17,1,0.8014187752555924,1.0,0.658913480417637,0.8415261643437673
random-cav,0.8,0.8812654500295087,17,1,0.7873247115441128,1.0,0.7623927566541858,0.7738086729004909
cav-vex,0.8,0.9724626821110032,17,1,0.9648824196726177,1.0,0.9341320886825264,0.9481195952456597
random-cav,0.0,0.7031349491912589,17,5,0.614158084988396,1.0,0.18665732750080571,0.5918439762640768
cav-vex,0.0,0.5222386408230323,17,5,0.5811103491563822,1.0,0.18721323379177623,0.5936066168958881
random-cav,0.8,0.7011355542663819,17,5,0.6303410570923846,1.0,0.20640962199072158,0.5981283938167702
cav-vex,0.8,0.5300186669939814,17,5,0.5864045661133427,1.0,0.20852675964039014,0.6042633798201951
random-cav,0.0,0.8695932129851179,18,1,0.7809626557410403,1.0,0.7278116631691799,0.7425236168750191
cav-vex,0.0,0.9140714339639687,18,1,0.95296875088634,1.0,0.8382744856116932,0.9793870848587602
random-cav,0.8,0.8893549477111398,18,1,0.8130141024216592,1.0,0.7713715878141415,0.7766551579864376
cav-vex,0.8,0.9506498488520858,18,1,0.9429320003191194,1.0,0.9020120930920905,0.9081904956485248
random-cav,0.0,0.7440517941228911,18,5,0.6526558344251149,1.0,0.2301301745662233,0.6036589531419813
cav-vex,0.0,0.49109751339538754,18,5,0.5708100489370744,1.0,0.23023248733416254,0.6177512606312051
random-cav,0.8,0.6723612154508259,18,5,0.6079525306849988,1.0,0.20510198352514883,0.6016264832951301
cav-vex,0.8,0.5522383647771902,18,5,0.6000804861956507,1.0,0.2054819230807385,0.6027409615403693
random-cav,0.0,0.8826265730595184,19,1,0.8326796942694799,1.0,0.7737730314904677,0.8202540693691014
cav-vex,0.0,0.9333721584558553,19,1,0.937095583651521,1.0,0.8504801078216189,0.9040728774173501
random-cav,0.8,0.9200472448524467,19,1,0.8826669233206437,1.0,0.8593020931521085,0.8799231622143247
cav-vex,0.8,0.96168933156852,19,1,0.9681136334830661,1.0,0.930248573244207,0.9525721777446106
random-cav,0.0,0.7291506328465305,19,5,0.6441661840885665,1.0,0.24315366290226234,0.6177143348531078
cav-vex,0.0,0.5251856354613801,19,5,0.5978424512038628,1.0,0.24504664657980552,0.6225233232899027
random-cav,0.8,0.6869957764172723,19,5,0.6119246148659467,1.0,0.20843681312308532,0.6042184065615427
cav-vex,0.8,0.5460012149369181,19,5,0.5980766877733102,1.0,0.20843681312308543,0.6042184065615427
random-cav,0.0,0.8754241286589765,20,1,0.8056428347064692,1.0,0.7491694571531728,0.7880636859662211
cav-vex,0.0,0.9413295146702453,20,1,0.9542957265902673,1.0,0.9051081120300841,0.9529671001172654
random-cav,0.8,0.8910260773412843,20,1,0.8180285709623474,1.0,0.7959654380743674,0.8065441518763535
cav-vex,0.8,0.9657274941959836,20,1,0.9638607920679985,1.0,0.9272027653241446,0.9395256781311424
random-cav,0.0,0.7623325611192409,20,5,0.6713181528530845,1.0,0.25852738345803644,0.6134364230126783
cav-vex,0.0,0.5000612366441173,20,5,0.5799203579980409,1.0,0.2657971786948402,0.6334892316078072
random-cav,0.8,0.6910852830933311,20,5,0.6166820285882696,1.0,0.2088399598507284,0.6044199799253642
cav-vex,0.8,0.5334868750536084,20,5,0.6013294147214889,1.0,0.20883995985072842,0.6044199799253642
random-cav,0.0,0.9316268020664615,3,1,0.8664111919250297,1.0,0.836403810469052,0.8664111919250297
cav-vex,0.0,0.9592406620572098,3,1,0.9218409225017496,1.0,0.8899137816002343,0.9218409225017496
random-cav,0.8,0.9131062095867384,3,1,0.8899488223447145,1.0,0.8548621444355982,0.927431072217799
cav-vex,0.8,0.9417559348488597,3,1,0.9649133220908837,1.0,0.8548621444355983,0.9274310722177991
random-cav,0.0,0.6501954056227383,3,5,0.5877183960268981,1.0,0.21128160684176123,0.6056408034208806
cav-vex,0.0,0.585050694720901,3,5,0.6235632108148631,1.0,0.21128160684176123,0.6056408034208806
random-cav,0.8,0.6798514624645017,3,5,0.6059432373170802,1.0,0.2118864746341605,0.6059432373170802
cav-vex,0.8,0.5480816872813147,3,5,0.6059432373170802,1.0,0.21188647463416047,0.6059432373170802
random-cav,0.0,0.859189242087379,4,1,0.8433592911124339,1.0,0.7258787594467594,0.8833948616230646
cav-vex,0.0,0.87192902440567,4,1,0.8871368102062585,1.0,0.7366525571479365,0.848674759269165
random-cav,0.8,0.8353782224869787,4,1,0.7595028917472851,1.0,0.7018451045153348,0.7376643140406645
cav-vex,0.8,0.9762810202868524,4,1,0.9807626729582332,1.0,0.9063079129607154,0.9525620405737049
random-cav,0.0,0.6696125114613704,4,5,0.6147615929738924,1.0,0.2295231859477849,0.6147615929738924
cav-vex,0.0,0.57413240128764,4,5,0.6147615929738924,1.0,0.22952318594778484,0.6147615929738924
random-cav,0.8,0.6486855086337808,4,5,0.6175928398883784,1.0,0.19460605980793352,0.5973030299039668
cav-vex,0.8,0.5459205511741527,4,5,0.5891677441235258,1.0,0.19460605980793358,0.5973030299039668
random-cav,0.0,0.9523208948954086,5,1,0.9644017979803926,1.0,0.8396831948370074,0.9174169352967633
cav-vex,0.0,0.8942097175009445,5,1,0.8746736487431176,1.0,0.8389019782947754,0.9218874665380071
random-cav,0.8,0.8821959765558713,5,1,0.8171938075303367,1.0,0.7334107081686627,0.7788729657644206
cav-vex,0.8,0.9557241600266617,5,1,0.9532250946613893,1.0,0.8752669190970382,0.9295224810868477
random-cav,0.0,0.6606015489888422,5,5,0.5779293129267591,1.0,0.13833085130844536,0.5691654256542227
cav-vex,0.0,0.5239050463600935,5,5,0.5779293129267591,1.0,0.13833085130844536,0.5691654256542227
random-cav,0.8,0.6494504576063855,5,5,0.5988414027088163,1.0,0.19768280541763267,0.5988414027088163
cav-vex,0.8,0.55281158265529,5,5,0.5988414027088163,1.0,0.19768280541763264,0.5988414027088163
random-cav,0.0,0.891269586573712,6,1,0.8666947770990036,1.0,0.7665769307075222,0.8664360340564652
cav-vex,0.0,0.9034882787645323,6,1,0.8963899925437823,1.0,0.7933155213487385,0.8966577606743692
